id,latitude,longitude,price
7864877,40.80156,-73.95128,240
7877599,40.66921,-73.98813,275
7884922,40.74716,-74.00047,250
7886308,40.73428,-73.98521,300
7891403,40.6923,-73.97123,285
7900908,40.73518,-73.98047,250
7968983,40.66125,-73.89976,275
7980191,40.74763,-73.9733,250
7983640,40.72124,-73.95847,250
7999574,40.67354,-73.96359,280
8000716,40.75014,-73.99069,250
8001648,40.74947,-73.98257,250
8012334,40.77569,-73.98028,250
8013358,40.68318,-73.95002,240
8025808,40.71555,-73.99298,300
8034514,40.72045,-73.99016,250
8034665,40.80083,-73.95584,250
8052243,40.71062,-73.95274,250
8054277,40.80025,-73.95519,295
8088779,40.75989,-73.989,250
8090529,40.74674,-73.91881,250
8117729,40.7281,-73.98106,250
8123857,40.76777,-73.96393,299
8135144,40.76127,-73.99181,245
8139311,40.68041,-73.92972,280
8153240,40.71358,-73.98456,250
8173434,40.67797,-73.93967,239
8183563,40.73178,-73.98842,250
8185845,40.76391,-73.95938,249
8206060,40.69352,-73.94376,325
8210840,40.68498,-73.93192,230
8225210,40.81243,-73.9392,250
8239650,40.81476,-73.80001,325
8257585,40.72681,-73.99952,240
8290724,40.73435,-73.99903,230
8303074,40.66916,-73.95288,250
8306427,40.70948,-73.94081,250
8309731,40.76096,-73.95964,250
8319488,40.67173,-73.98303,300
8319784,40.76483,-73.95801,249
8335547,40.72342,-73.98871,250
8354383,40.73524,-73.98441,239
8369895,40.74451,-73.99226,299
8372650,40.74911,-73.9877,300
8389259,40.76436,-73.96471,300
8390906,40.72369,-73.98998,300
8398120,40.71599,-73.95514,250
8409246,40.72625,-73.98173,235
8424350,40.75711,-73.99665,235
8442997,40.85432,-73.93198,235
8444115,40.71978,-73.98705,250
8459183,40.72116,-73.99124,250
8460304,40.74568,-73.98324,285
8470974,40.73983,-74.00102,275
8481074,40.72767,-73.98452,250
8505892,40.72027,-73.98565,275
8520836,40.74026,-74.00091,300
8521188,40.75744,-73.99269,285
8521692,40.72903,-73.98938,330
8523910,40.72613,-73.98062,250
8533225,40.68821,-73.9187,229
8538077,40.68665,-73.99151,250
8539830,40.72361,-73.94123,228
8554425,40.74068,-74.00279,250
8576773,40.73932,-74.00382,289
8595346,40.69162,-73.99252,250
8595349,40.72756,-73.98588,280
8613175,40.76069,-73.99068,239
8614125,40.77866,-73.98065,275
8614790,40.67858,-73.97902,300
8615062,40.73464,-74.00084,239
8662997,40.71871,-73.95862,285
8665047,40.7316,-73.98543,297
8672280,40.75594,-73.96874,250
8679596,40.76366,-73.98849,260
8683432,40.76414,-73.99296,237
8683610,40.7252,-74.01054,250
8684292,40.759,-73.98894,300
8688783,40.7644,-73.9693,275
8717373,40.73406,-74.00963,299
8741020,40.73631,-74.00611,245
8741676,40.77812,-73.98067,280
8750772,40.72774,-73.97934,260
8761451,40.73076,-73.99567,300
8777936,40.67778,-73.9952,250
8806783,40.75606,-73.97004,250
8809578,40.7442,-74.00123,250
8811514,40.73523,-74.00607,250
8813547,40.76268,-73.98407,230
8814936,40.71554,-73.96246,325
8819442,40.71963,-73.98499,261
8839938,40.74336,-73.99706,250
8842185,40.60597,-74.06208,300
8845002,40.74197,-74.00409,240
8845289,40.81147,-73.9471,290
8861340,40.6893,-74.00023,250
8863296,40.72417,-73.98391,300
8865020,40.76385,-73.98212,250
8907184,40.72227,-73.95788,259
8916716,40.75994,-73.98812,259
8934119,40.74226,-73.99608,269
8936266,40.7382,-74.00299,299
8957189,40.72566,-73.98323,230
8973292,40.77595,-73.94969,295
8986585,40.71223,-73.94864,275
9022913,40.6899,-73.93228,249
9024661,40.75759,-73.96902,230
9025602,40.70726,-74.01429,229
9028589,40.73744,-73.98413,305
9043722,40.70574,-74.00809,239
9063266,40.71256,-73.95224,250
9093358,40.76717,-73.95317,250
9104505,40.70535,-74.00672,239
9105223,40.70358,-74.00824,239
9107788,40.73658,-74.00121,295
9112676,40.78607,-73.97347,250
9125862,40.75807,-73.96308,300
9132760,40.77549,-73.95196,235
9146175,40.75687,-73.97321,245
9151490,40.70919,-73.94804,240
9170129,40.79939,-73.9547,249
9172277,40.67342,-73.9561,300
9174180,40.69927,-73.994,240
9184688,40.79644,-73.96135,250
9193390,40.77616,-73.98974,300
9194620,40.7605,-73.96053,275
9207124,40.76331,-73.97911,300
9211258,40.75997,-73.99265,250
9235437,40.7602,-73.99868,304
9237147,40.76416,-73.98807,300
9237857,40.76371,-73.98204,300
9247923,40.73297,-73.99217,325
9250196,40.76063,-73.98577,230
9250374,40.68152,-73.99518,250
9251088,40.75856,-73.98221,239
9253823,40.80118,-73.96642,250
9260911,40.72788,-73.9869,299
9282032,40.74138,-73.98048,250
9282443,40.72014,-73.98277,250
9309192,40.71692,-73.98259,245
9328578,40.82287,-73.94561,230
9329015,40.79598,-73.94288,250
9359564,40.71806,-73.99222,300
9365176,40.75103,-73.98349,250
9366707,40.72711,-73.99198,296
9367923,40.73294,-73.99726,249
9368365,40.78074,-73.98393,250
9370538,40.71544,-73.99052,250
9384723,40.74538,-73.98313,285
9387914,40.72219,-73.98409,285
9393005,40.76646,-73.9929,305
9393134,40.7196,-73.95956,260
9393885,40.72339,-73.9833,300
9401880,40.73491,-73.99231,250
9405895,40.68914,-73.97853,325
9408123,40.71914,-73.95709,280
9409873,40.72824,-73.99517,275
9410042,40.71133,-73.96924,308
9415828,40.73129,-74.00237,300
9429015,40.78198,-73.97803,275
9431085,40.71409,-73.96359,289
9435931,40.72104,-73.94805,275
9443911,40.6846,-73.96536,330
9445593,40.72419,-74.00451,310
9447274,40.7411,-73.99978,325
9458704,40.76037,-73.99016,240
9474607,40.75553,-73.9923,280
9476212,40.73338,-74.00752,250
9476774,40.78613,-73.9732,295
9478196,40.73431,-74.00635,275
9485566,40.72182,-73.95576,300
9486111,40.78591,-73.94832,275
9488878,40.7996,-73.9621,299
9492069,40.70864,-74.00675,250
9494304,40.79478,-73.94178,325
9496137,40.75903,-73.96287,303
9506014,40.75598,-73.98796,300
9507521,40.66872,-73.98648,275
9513287,40.68481,-73.92763,320
9513743,40.77685,-73.9771,300
9514860,40.76526,-73.99096,299
9520489,40.70702,-74.01676,300
9525490,40.72826,-73.98871,325
9529493,40.71218,-73.95766,245
9530079,40.80542,-73.9623,290
9533144,40.75762,-73.9144,280
9544410,40.76103,-73.99001,265
9549937,40.72011,-73.99729,265
9550171,40.77472,-73.98323,228
9559239,40.72704,-73.99954,300
9559335,40.74835,-74.00336,299
9561251,40.76928,-73.96163,250
9563266,40.71582,-73.98812,300
9563436,40.71927,-73.99943,300
9563868,40.71143,-74.00596,289
9576478,40.80948,-73.94739,245
9576812,40.81246,-73.94506,250
9596551,40.79682,-73.94876,260
9611586,40.74361,-73.99503,235
9623722,40.80263,-73.94662,260
9631380,40.7659,-73.98674,230
9631464,40.79509,-73.96649,288
9645073,40.73857,-73.98335,269
9674453,40.76923,-73.91203,239
9679278,40.7005,-73.92814,230
9682617,40.74695,-73.98062,300
9694001,40.73713,-74.00059,250
9705782,40.68382,-73.95566,300
9708577,40.63692,-73.99063,300
9713626,40.74186,-74.00528,280
9730117,40.68968,-73.95213,250
9732612,40.72117,-74.00592,250
9736123,40.74178,-73.97313,260
9737064,40.73053,-74.00297,250
9737362,40.74302,-73.98098,275
9737516,40.71134,-73.95192,325
9737840,40.76553,-73.98709,300
9746225,40.72823,-74.00571,250
9753018,40.7109,-73.95236,250
9754968,40.79331,-73.94149,250
9755479,40.73333,-73.99075,300
9756996,40.73577,-74.00582,240
9758378,40.67545,-73.96884,250
9772539,40.79569,-73.96583,275
9777504,40.71761,-73.95423,325
9787590,40.80316,-73.95189,300
9790355,40.73455,-74.00312,300
9790748,40.7773,-73.95305,260
9793665,40.71283,-73.9593,330
9804814,40.75287,-73.96708,230
9832882,40.73393,-73.9982,250
9833953,40.72804,-73.97638,325
9835402,40.78333,-73.94996,300
9838145,40.72451,-73.98369,250
9842363,40.7088,-74.01455,275
9842492,40.76542,-73.98702,290
9842780,40.73238,-73.99517,300
9844805,40.71032,-73.95345,290
9855028,40.76482,-73.98216,239
9855273,40.76667,-73.98341,279
9857658,40.74387,-74.00134,250
9860190,40.75943,-73.98302,239
9860670,40.76064,-73.98554,239
9860948,40.75864,-73.98197,239
9861196,40.76105,-73.98638,239
9864199,40.73418,-73.99887,275
9864900,40.75622,-73.96467,229
9865262,40.7201,-73.98984,300
9866039,40.75247,-73.97196,270
9877776,40.74673,-73.98667,325
9879235,40.76234,-73.98732,275
9879556,40.76257,-73.95915,249
9879796,40.76429,-73.95774,249
9880049,40.7655,-73.98308,239
9880495,40.76555,-73.98224,239
9880673,40.76702,-73.9834,239
9880827,40.76693,-73.98139,239
9902932,40.73434,-74.00462,300
9905142,40.73036,-73.98673,250
9906415,40.76109,-73.99417,245
9919728,40.71578,-73.87713,250
9926377,40.7274,-73.99991,250
9937667,40.76542,-73.97844,249
9943776,40.78469,-73.9738,330
9969773,40.66719,-73.98957,250
9973211,40.77623,-73.91503,250
9976190,40.72537,-73.99054,250
10030753,40.71504,-73.98072,250
10059344,40.71924,-73.99719,249
10066875,40.72888,-73.99199,299
10072022,40.72697,-74.00098,315
10100121,40.74201,-74.00325,239
10117624,40.72097,-73.9548,250
10120021,40.73046,-73.98643,250
10122449,40.74441,-73.99915,250
10133350,40.7664,-73.95854,275
10156574,40.70524,-74.01278,230
10157256,40.73618,-73.9833,250
10157977,40.7213,-73.98559,299
10187402,40.7533,-73.97162,275
10192564,40.80114,-73.96772,250
10229075,40.74443,-73.97949,235
10233048,40.76166,-73.99197,295
10233563,40.75686,-73.96723,230
10243895,40.78273,-73.97553,285
10245677,40.76214,-73.98985,300
10246056,40.7126,-73.94668,255
10249075,40.7609,-73.99405,250
10251082,40.67473,-73.96529,295
10253159,40.61042,-74.12277,299
10270687,40.75691,-73.92879,275
10277010,40.68274,-73.96367,261
10297427,40.78703,-73.95196,250
10308738,40.79121,-73.96963,260
10346503,40.78986,-73.96825,305
10368055,40.67992,-73.9776,325
10403199,40.71863,-73.94528,333
10412006,40.72265,-73.99493,250
10413474,40.71156,-73.96343,319
10449807,40.73466,-73.99539,229
10477767,40.68606,-74.00122,275
10488505,40.79783,-73.96405,275
10525911,40.71402,-73.94432,245
10539341,40.78271,-73.9451,300
10539491,40.79753,-73.96211,250
10540910,40.7264,-73.95405,230
10595374,40.6764,-73.93819,283
10609249,40.755,-73.96562,325
10609963,40.74102,-73.98961,275
10651757,40.75685,-73.99569,250
10686350,40.71287,-73.99573,320
10709205,40.79018,-73.94689,270
10787042,40.76371,-73.99306,250
10805767,40.73117,-73.98593,325
10810807,40.70007,-73.99091,250
10811681,40.74662,-73.98965,295
10812612,40.70642,-74.01756,245
10857454,40.6884,-73.97527,250
10858150,40.72633,-73.98068,295
10899004,40.65627,-73.97955,250
10919160,40.72931,-73.98222,250
10967749,40.76254,-73.99974,259
10984202,40.78116,-73.9786,265
11011759,40.73939,-73.983,250
11037105,40.71187,-73.95566,250
11040458,40.80735,-73.95684,300
11123996,40.73427,-73.98456,250
11148990,40.71323,-73.99752,235
11198278,40.73455,-73.99171,245
11199622,40.7318,-73.98998,230
11213418,40.71862,-73.997,255
11223328,40.71894,-73.99293,229
11261146,40.71554,-73.94115,250
11282348,40.77616,-73.98485,250
11304325,40.73313,-74.00336,250
11305912,40.67771,-73.96979,250
11309973,40.73157,-73.98792,278
11311470,40.73235,-73.98823,285
11334624,40.72048,-73.9906,325
11374453,40.79766,-73.94756,240
11441692,40.73982,-74.00807,228
11442506,40.77661,-73.98228,250
11452547,40.68623,-73.98956,300
11455372,40.69322,-73.92378,250
11456821,40.75994,-73.99781,230
11458818,40.76279,-73.9854,285
11491696,40.78838,-73.97892,250
11493255,40.77156,-73.98284,280
11511466,40.77287,-73.95292,300
11514756,40.75921,-73.97361,250
11528951,40.67578,-73.92731,250
11587722,40.79795,-73.96156,299
11589391,40.6717,-73.99247,295
11596767,40.74754,-73.97199,297
11602574,40.71854,-73.98362,250
11611809,40.74742,-73.97724,229
11640318,40.76453,-73.97769,285
11641258,40.73955,-73.98568,275
11649223,40.80306,-73.95308,250
11660015,40.72616,-74.00102,229
11673282,40.77688,-73.95505,250
11675256,40.74866,-73.98986,290
11714137,40.67061,-73.9904,250
11714323,40.71765,-73.95189,300
11750766,40.75754,-73.96129,245
11787290,40.74773,-73.98079,250
11812986,40.72295,-73.99481,250
11839668,40.74341,-73.9895,275
11850918,40.72852,-73.98064,275
11866751,40.76072,-73.99818,239
11868495,40.73354,-74.00549,250
11885997,40.70211,-73.98418,245
11909308,40.72671,-74.01035,290
11924694,40.73178,-74.00173,300
11943846,40.72175,-73.98088,250
11981021,40.74962,-73.97431,250
12000676,40.76528,-73.98175,239
12001322,40.76554,-73.98289,239
12001638,40.76537,-73.98332,239
12001854,40.76573,-73.98295,239
12002288,40.76497,-73.98201,239
12002548,40.76526,-73.9817,239
12003048,40.76685,-73.98363,239
12004174,40.73638,-73.98453,240
12006201,40.76484,-73.98326,239
12052143,40.77713,-73.97758,325
12082624,40.76571,-73.98312,239
12083868,40.76536,-73.98199,239
12084100,40.76642,-73.98326,239
12085008,40.76567,-73.98308,239
12085680,40.76666,-73.98306,239
12086180,40.76511,-73.98345,239
12089013,40.76545,-73.98156,239
12089237,40.76678,-73.98336,239
12089889,40.7663,-73.98359,239
12093078,40.76156,-73.99127,325
12093494,40.75237,-73.98769,333
12095501,40.75915,-73.99932,245
12109347,40.76506,-73.98236,239
12114628,40.7889,-73.9729,300
12131147,40.73552,-74.00615,268
12132022,40.68124,-73.99601,300
12148081,40.71265,-73.96574,300
12153709,40.80237,-73.9437,250
12174580,40.67989,-73.91817,325
12191010,40.58734,-73.79971,299
12209944,40.68264,-73.94238,265
12243947,40.68081,-73.98945,295
12252035,40.72705,-73.98787,275
12274916,40.77346,-73.9559,250
12294008,40.68469,-73.98603,300
12317903,40.75489,-73.9666,239
12358120,40.74045,-73.99824,249
12358495,40.75761,-73.96217,300
12366762,40.6235,-73.91056,235
12377267,40.79839,-73.96804,250
12381336,40.71742,-73.95777,325
12382140,40.75322,-73.97321,299
12385794,40.70799,-74.00977,300
12389574,40.69294,-73.92287,260
12410412,40.64933,-73.96478,290
12425296,40.73475,-74.0044,250
12430126,40.80507,-73.96465,290
12464635,40.71774,-73.95466,285
12495520,40.7659,-73.98211,325
12536976,40.72981,-74.00348,274
12556300,40.76253,-73.98939,300
12558307,40.75207,-73.97351,299
12568401,40.73764,-74.00146,250
12590077,40.66872,-73.98906,280
12598128,40.79895,-73.95949,235
12598446,40.7986,-73.96229,275
12652964,40.68198,-73.95347,250
12713090,40.73399,-74.00549,250
12730083,40.69961,-73.84158,250
12731689,40.7421,-73.98319,240
12736761,40.82863,-73.94757,259
12738790,40.72872,-73.98098,250
12749145,40.71121,-73.96698,239
12761910,40.73854,-73.87407,289
12782370,40.76153,-73.98915,244
12806356,40.74321,-73.95533,260
12835664,40.66618,-73.93156,300
12848383,40.65341,-73.97877,265
12850911,40.71948,-74.00517,260
12863815,40.73361,-74.00218,230
12869662,40.71701,-73.95685,250
12882914,40.73831,-73.98319,310
12885921,40.74472,-73.99266,280
12888052,40.76152,-73.98678,256
12888849,40.74513,-73.98475,250
12897713,40.75041,-73.99489,300
12912510,40.71638,-73.95684,325
12915928,40.66623,-73.93113,275
12926448,40.70973,-73.9626,230
12941015,40.72889,-73.98006,250
12951215,40.76222,-73.99889,239
12972533,40.71772,-73.98882,329
13000571,40.73418,-73.99338,315
13007629,40.71536,-73.99794,290
13016389,40.73596,-73.99228,300
13016411,40.70519,-74.0082,259
13019720,40.7533,-73.97346,275
13044589,40.6647,-73.98474,250
13058232,40.74472,-74.00095,295
13062975,40.74664,-74.00165,249
13077215,40.7382,-73.98301,245
13077301,40.71642,-74.00667,245
13079614,40.70748,-74.01476,238
13082600,40.75584,-73.96979,300
13092604,40.76106,-73.9848,256
13093161,40.74641,-74.00401,289
13093642,40.75798,-73.99156,239
13108191,40.74451,-73.99236,270
13108573,40.75148,-73.99397,230
13112311,40.7109,-74.01768,250
13113422,40.77995,-73.9822,294
13114019,40.74589,-74.0048,250
13114072,40.76367,-73.98345,269
13122932,40.72554,-73.98245,250
13126582,40.7655,-73.98682,250
13130036,40.77586,-73.95164,235
13164444,40.71102,-73.95123,269
13164658,40.71549,-74.00804,325
13166383,40.72993,-74.01,278
13168302,40.68662,-73.98305,300
13170106,40.72333,-73.98795,250
13171614,40.59162,-73.9702,300
13183047,40.685,-73.99369,250
13186804,40.74881,-73.98059,268
13188839,40.74743,-73.97945,245
13189500,40.73179,-74.00149,300
13201181,40.71351,-73.95848,319
13201687,40.7661,-73.99053,295
13209380,40.71523,-74.0079,250
13209482,40.72697,-73.98488,250
13217241,40.72426,-73.99535,275
13245721,40.73506,-74.00518,249
13254504,40.74858,-73.99887,240
13256322,40.76969,-73.95509,250
13270298,40.67634,-73.96651,270
13278181,40.69304,-73.99328,250
13291853,40.7321,-74.00461,250
13292993,40.74429,-73.97663,300
13295331,40.8002,-73.96727,299
13299243,40.76026,-73.92235,300
13306254,40.6664,-73.99305,300
13309409,40.72271,-73.99518,250
13330602,40.70716,-74.01155,250
13331393,40.75956,-73.98512,239
13333542,40.68252,-73.93863,229
13341820,40.76045,-73.9981,239
13342037,40.72198,-73.99451,245
13343199,40.6602,-73.96017,329
13361785,40.71329,-73.96586,250
13386152,40.68963,-73.95316,250
13388929,40.73426,-74.00236,279
13389280,40.76375,-73.98387,257
13392392,40.72591,-73.98917,250
13393092,40.75186,-73.97062,259
13398011,40.72563,-73.99118,300
13405322,40.67587,-73.95467,250
13410478,40.74921,-74.00416,275
13418942,40.83048,-73.95009,250
13426171,40.76207,-73.99937,239
13426681,40.76216,-73.99775,235
13427591,40.76112,-73.99893,239
13429562,40.76258,-73.99771,239
13429591,40.75695,-73.97988,279
13430012,40.76077,-73.99822,239
13430483,40.76196,-73.99803,239
13430794,40.76112,-73.99887,239
13431257,40.76103,-73.99745,239
13431552,40.75833,-73.99019,229
13431793,40.76213,-73.99972,239
13432015,40.76201,-73.99755,239
13432348,40.76108,-73.99812,239
13432828,40.7801,-73.97917,230
13440481,40.76642,-73.97107,301
13449844,40.78305,-73.97757,240
13461289,40.74754,-73.98741,288
13466168,40.70711,-74.01437,234
13466302,40.77981,-73.98499,325
13466842,40.75903,-73.92943,255
13480162,40.71147,-73.95896,250
13502841,40.75704,-73.99564,230
13520598,40.67671,-73.96466,300
13525592,40.77326,-73.98888,250
13527740,40.7186,-73.95427,325
13540817,40.7588,-73.96611,260
13542938,40.75724,-73.96384,245
13543171,40.70707,-73.9528,250
13544302,40.74564,-73.98174,250
13549713,40.78435,-73.97579,295
13562013,40.7719,-73.99046,300
13572767,40.71758,-73.95015,250
13573625,40.75494,-73.96738,259
13573828,40.67469,-73.94062,270
13578708,40.7751,-73.98148,300
13586614,40.72539,-73.97963,295
13614923,40.7205,-73.9986,259
13616684,40.72402,-73.97778,300
13619385,40.73273,-74.00704,275
13623361,40.75967,-73.98732,273
13623700,40.73577,-73.98057,275
13623987,40.77374,-73.95684,265
13639075,40.74122,-73.99963,325
13654347,40.79774,-73.97274,250
13659949,40.68552,-73.9609,259
13686122,40.73202,-73.98766,250
13693976,40.67611,-73.94106,300
13708345,40.73233,-73.95443,300
13712165,40.73887,-73.98177,300
13729180,40.72927,-73.99039,300
13734035,40.72753,-73.97825,250
13744765,40.74107,-73.99595,250
13744807,40.7281,-73.99067,250
13747861,40.68952,-73.94309,295
13754002,40.76991,-73.95189,240
13761856,40.8235,-73.94332,250
13768719,40.73316,-74.00183,230
13770959,40.68746,-73.95811,245
13795756,40.66537,-73.98784,300
13805038,40.70875,-73.9467,250
13821806,40.72128,-73.95782,249
13843286,40.73511,-74.0037,325
13847244,40.76324,-73.98459,250
13858187,40.73103,-74.00906,300
13879280,40.68774,-73.95477,250
13880742,40.71052,-74.01135,315
13881622,40.71558,-73.93577,249
13891485,40.70358,-74.00854,270
13895156,40.71319,-73.95822,300
13898236,40.71684,-73.94578,250
13911206,40.80734,-73.9673,250
13915004,40.8038,-73.95569,250
13926549,40.78296,-73.97743,250
13943523,40.74569,-73.98592,280
13951783,40.76463,-73.98855,275
13951959,40.68265,-73.96631,325
13980920,40.65565,-73.93573,280
13991186,40.76543,-73.97929,275
14010651,40.71944,-73.98441,275
14024257,40.72203,-73.99498,320
14028280,40.75938,-73.97235,250
14048187,40.71216,-73.94986,300
14054091,40.75966,-73.96828,235
14055238,40.67003,-73.974,240
14056307,40.74616,-73.99773,250
14068074,40.72339,-73.99461,250
14076357,40.71928,-73.94539,280
14080022,40.77743,-73.97616,325
14091281,40.73598,-74.00736,250
14091664,40.74572,-73.98285,240
14092722,40.7349,-74.0005,265
14105220,40.73564,-74.00303,300
14107667,40.78989,-73.97264,267
14111254,40.74011,-73.99829,250
14111626,40.76325,-73.98981,249
14121045,40.72461,-74.01136,250
14140552,40.72872,-73.98267,295
14152806,40.71192,-73.9628,249
14161103,40.67963,-73.98951,299
14164319,40.73101,-73.95248,250
14183900,40.72094,-73.98649,228
14205364,40.71635,-73.94982,325
14215652,40.73624,-74.00311,290
14218795,40.70741,-74.0054,238
14245157,40.70423,-74.01235,270
14245274,40.77744,-73.94501,230
14254221,40.72148,-73.99543,294
14274809,40.72714,-73.98668,316
14276224,40.71505,-73.95716,325
14280163,40.70851,-74.00563,300
14296598,40.71932,-73.95649,249
14316284,40.72921,-74.00345,240
14336338,40.78025,-73.95183,239
14339989,40.74042,-73.98139,295
14357698,40.78411,-73.97721,245
14381523,40.7334,-74.00546,229
14383299,40.76242,-73.96058,300
14384874,40.73579,-74.00764,250
14386712,40.71725,-73.99811,250
14442338,40.76082,-73.99937,239
14464084,40.794,-73.96734,310
14467580,40.7538,-73.97139,252
14472385,40.7437,-73.99896,249
14485372,40.78672,-73.94869,289
14497942,40.79377,-73.96586,330
14499123,40.75328,-73.90855,300
14530298,40.79224,-73.97408,250
14554093,40.73933,-74.00241,250
14555440,40.76104,-73.98831,250
14568858,40.72038,-73.94233,250
14569577,40.51133,-74.23803,275
14570492,40.80742,-73.95205,289
14577253,40.74725,-73.99515,250
14586448,40.70617,-74.01529,279
14588464,40.59116,-74.08174,275
14616367,40.67228,-73.92707,250
14625676,40.6702,-73.9896,299
14655004,40.86316,-73.92627,300
14665418,40.71433,-73.95857,295
14689860,40.74207,-73.9824,250
14690331,40.73316,-74.00782,300
14723166,40.73711,-73.98573,250
14724015,40.79371,-73.96708,295
14760402,40.74634,-73.9179,249
14796894,40.74246,-73.9954,250
14818234,40.73815,-73.98443,300
14819796,40.67718,-73.99493,250
14827752,40.72989,-73.9888,270
14858190,40.72088,-73.97825,295
14871736,40.68475,-73.97986,239
14880613,40.72891,-73.98868,300
14902084,40.70402,-74.00776,235
14914739,40.68381,-73.94346,250
14916806,40.71865,-73.96392,249
14926698,40.70156,-73.98199,250
14946346,40.7481,-73.97417,279
14947252,40.72022,-73.95727,280
14959161,40.7608,-73.96032,249
14959966,40.77979,-73.95379,260
14976950,40.79799,-73.96161,300
14988134,40.7363,-73.98338,250
14989532,40.79853,-73.94143,270
14994076,40.88207,-73.83538,299
15024645,40.71933,-73.95993,259
15034150,40.75034,-73.9878,250
15051958,40.73213,-73.98517,249
15052971,40.73193,-73.99126,267
15065696,40.71096,-73.95685,249
15094172,40.7176,-73.96148,250
15095808,40.72468,-73.76681,239
15098355,40.76133,-73.99744,250
15113479,40.82158,-73.95592,300
15132151,40.74438,-73.97365,249
15142409,40.73405,-73.98862,299
15145285,40.77962,-73.95069,300
15219855,40.73506,-73.99203,275
15226075,40.76093,-73.98327,302
15229619,40.76221,-73.99795,321
15233387,40.7671,-73.98148,300
15253135,40.71113,-73.95296,250
15266254,40.76382,-73.98007,305
15297862,40.75936,-73.96293,250
15299748,40.7531,-73.97321,252
15301499,40.71745,-73.99409,300
15325255,40.75175,-73.97218,269
15342457,40.65927,-73.97832,300
15355243,40.72652,-74.00032,245
15358881,40.74101,-74.00496,300
15411277,40.72216,-73.99571,275
15437413,40.78152,-73.97249,249
15444619,40.69183,-73.99202,250
15445427,40.76273,-73.98397,290
15480133,40.71434,-73.96085,250
15494796,40.73142,-74.01,250
15506908,40.72021,-73.99592,229
15509545,40.71806,-73.99351,250
15518025,40.72978,-73.98584,250
15552862,40.76443,-73.96603,235
15564125,40.63766,-73.96611,275
15564955,40.76135,-73.96645,230
15596521,40.74633,-73.99201,300
15629854,40.69136,-73.92803,229
15643425,40.63667,-73.96705,250
15655332,40.71443,-73.94153,300
15663513,40.76754,-73.96166,249
15664037,40.7385,-73.98782,236
15672772,40.70005,-73.95101,260
15693063,40.73088,-74.00378,300
15703294,40.73281,-73.98686,250
15718412,40.72831,-73.95634,250
15726990,40.73975,-73.99848,265
15728780,40.72297,-73.98946,333
15732405,40.72816,-73.73874,320
15751495,40.72503,-73.97851,300
15761285,40.76395,-73.96196,270
15769964,40.7617,-73.99762,275
15772473,40.73296,-73.98884,275
15775237,40.68501,-73.98581,255
15784377,40.74584,-73.99103,229
15785785,40.6724,-73.88839,300
15814037,40.67876,-73.9904,250
15827516,40.75968,-73.99797,289
15831628,40.7659,-73.98371,250
15851599,40.73317,-73.99813,295
15854348,40.71454,-73.99271,300
15857118,40.68562,-73.94042,300
15870976,40.78146,-73.97917,265
15896468,40.79084,-73.93962,250
15927523,40.71463,-73.96474,250
15939098,40.77221,-73.94819,300
15943475,40.7768,-73.98217,255
15948069,40.79835,-73.9616,240
15955297,40.69798,-73.99344,275
15984877,40.72068,-73.99291,250
16000062,40.6732,-73.96195,300
16004740,40.77878,-73.95056,265
16009487,40.80891,-73.94247,265
16010302,40.75133,-73.99965,228
16010783,40.7958,-73.93186,280
16012941,40.7953,-73.97248,250
16065618,40.76009,-73.98937,280
16100652,40.6799,-73.99722,290
16112503,40.7324,-73.99708,300
16112663,40.77316,-73.94495,250
16119541,40.68424,-73.98545,250
16123133,40.69015,-73.97264,265
16123657,40.75574,-73.9705,279
16134745,40.71014,-73.96384,300
16145871,40.6734,-73.98235,250
16147164,40.72174,-73.99482,295
16148374,40.796,-73.94863,265
16190902,40.74183,-73.99997,330
16207381,40.79952,-73.93764,240
16238569,40.73242,-73.9585,250
16238779,40.7152,-73.9623,230
16242765,40.75418,-73.88586,250
16243676,40.73873,-73.98714,250
16248277,40.76652,-73.86651,239
16257916,40.75374,-73.97138,300
16271818,40.71833,-73.99443,250
16273143,40.7625,-73.98802,250
16282085,40.67748,-73.95101,300
16300982,40.72018,-73.98521,250
16311386,40.72733,-73.99037,250
16321573,40.74289,-73.9953,300
16322134,40.72087,-73.98079,300
16322824,40.8087,-73.95142,245
16338454,40.82548,-73.94983,255
16345072,40.68314,-73.93124,325
16347965,40.76786,-73.96973,280
16363434,40.75092,-73.98636,290
16373546,40.72747,-73.9969,240
16374376,40.69584,-73.98466,285
16381049,40.73292,-73.95987,250
16382645,40.72934,-74.00025,230
16392085,40.71385,-73.96046,264
16393554,40.71698,-73.99629,295
16396241,40.71058,-73.95294,280
16405668,40.74613,-73.99178,279
16406680,40.75222,-73.97276,299
16420915,40.78446,-73.97189,230
16427668,40.74543,-74.00055,300
16437333,40.7286,-73.99971,275
16467731,40.78864,-73.97683,300
16490732,40.66763,-73.97486,260
16514343,40.71845,-74.00932,259
16519911,40.73308,-74.00203,275
16535746,40.67129,-73.98537,249
16599472,40.70493,-74.01036,235
16601801,40.73233,-74.00329,232
16673954,40.73898,-74.00415,250
16677170,40.74503,-73.99922,233
16721137,40.71285,-73.96477,250
16734233,40.74801,-73.91777,300
16736830,40.67451,-73.97501,275
16749005,40.68039,-73.94302,250
16805065,40.74814,-74.00372,230
16823923,40.77016,-73.98126,250
16841844,40.70942,-73.96331,300
